x,exact,approx
0.438721,0.81723,0.81723
0.439453,0.816638,0.816638
0.440186,0.816046,0.816046
0.440918,0.815453,0.815453
0.44165,0.814859,0.814859
0.442383,0.814264,0.814264
0.443115,0.813668,0.813668
0.443848,0.813072,0.813072
0.44458,0.812475,0.812475
0.445312,0.811876,0.811876
0.446045,0.811277,0.811277
0.446777,0.810677,0.810677
0.44751,0.810077,0.810077
0.448242,0.809475,0.809475
0.448975,0.808872,0.808872
0.449707,0.808269,0.808269
0.450439,0.807665,0.807665
0.451172,0.80706,0.80706
0.451904,0.806454,0.806454
0.452637,0.805847,0.805847
0.453369,0.80524,0.80524
0.454102,0.804631,0.804631
0.454834,0.804022,0.804022
0.455566,0.803412,0.803412
0.456299,0.802801,0.802801
0.457031,0.802189,0.802189
0.457764,0.801576,0.801576
0.458496,0.800963,0.800963
0.459229,0.800349,0.800349
0.459961,0.799733,0.799733
0.460693,0.799117,0.799117
0.461426,0.798501,0.798501
0.462158,0.797883,0.797883
0.462891,0.797264,0.797264
0.463623,0.796645,0.796645
0.464355,0.796025,0.796025
0.465088,0.795404,0.795404
0.46582,0.794782,0.794782
0.466553,0.794159,0.794159
0.467285,0.793535,0.793535
0.468018,0.792911,0.792911
0.46875,0.792286,0.792286
0.469482,0.79166,0.79166
0.470215,0.791033,0.791033
0.470947,0.790405,0.790405
0.47168,0.789777,0.789777
0.472412,0.789147,0.789147
0.473145,0.788517,0.788517
0.473877,0.787886,0.787886
0.474609,0.787254,0.787254
0.475342,0.786621,0.786621
0.476074,0.785988,0.785988
0.476807,0.785354,0.785354
0.477539,0.784718,0.784718
0.478271,0.784082,0.784082
0.479004,0.783446,0.783446
0.479736,0.782808,0.782808
0.480469,0.782169,0.782169
0.481201,0.78153,0.78153
0.481934,0.78089,0.78089
0.482666,0.780249,0.780249
0.483398,0.779607,0.779607
0.484131,0.778965,0.778965
0.484863,0.778321,0.778321
0.485596,0.777677,0.777677
0.486328,0.777032,0.777032
0.487061,0.776386,0.776386
0.487793,0.77574,0.77574
0.488525,0.775092,0.775092
0.489258,0.774444,0.774444
0.48999,0.773795,0.773795
0.490723,0.773145,0.773145
0.491455,0.772494,0.772494
0.492188,0.771842,0.771842
0.49292,0.77119,0.77119
0.493652,0.770537,0.770537
0.494385,0.769883,0.769883
0.495117,0.769228,0.769228
0.49585,0.768573,0.768573
0.496582,0.767916,0.767916
0.497314,0.767259,0.767259
0.498047,0.766601,0.766601
0.498779,0.765942,0.765942
0.499512,0.765282,0.765282
0.500244,0.764622,0.764622
0.500977,0.763961,0.763961
0.501709,0.763299,0.763299
0.502441,0.762636,0.762636
0.503174,0.761972,0.761972
0.503906,0.761308,0.761308
0.504639,0.760642,0.760642
0.505371,0.759976,0.759976
0.506104,0.75931,0.75931
0.506836,0.758642,0.758642
0.507568,0.757973,0.757973
0.508301,0.757304,0.757304
0.509033,0.756634,0.756634
0.509766,0.755963,0.755963
0.510498,0.755292,0.755292
0.51123,0.754619,0.754619
0.511963,0.753946,0.753946
0.512695,0.753272,0.753272
0.513428,0.752597,0.752597
0.51416,0.751922,0.751922
0.514893,0.751245,0.751245
0.515625,0.750568,0.750568
0.516357,0.74989,0.74989
0.51709,0.749211,0.749211
0.517822,0.748532,0.748532
0.518555,0.747851,0.747851
0.519287,0.74717,0.74717
0.52002,0.746488,0.746488
0.520752,0.745806,0.745806
0.521484,0.745122,0.745122
0.522217,0.744438,0.744438
0.522949,0.743753,0.743753
0.523682,0.743067,0.743067
0.524414,0.742381,0.742381
0.525146,0.741693,0.741693
0.525879,0.741005,0.741005
0.526611,0.740316,0.740316
0.527344,0.739626,0.739626
0.528076,0.738936,0.738936
0.528809,0.738245,0.738245
0.529541,0.737553,0.737553
0.530273,0.73686,0.73686
0.531006,0.736166,0.736166
0.531738,0.735472,0.735472
0.532471,0.734777,0.734777
0.533203,0.734081,0.734081
0.533936,0.733384,0.733384
0.534668,0.732687,0.732687
0.5354,0.731988,0.731988
0.536133,0.731289,0.731289
0.536865,0.73059,0.73059
0.537598,0.729889,0.729889
0.53833,0.729188,0.729188
